,JST,Like,Want_To_Watch,Pleasant,Happy ,Emotional,Quality,Interest,Light_Hearted,Exciting,Warm,Impression
1578,16:59:02.873,1,2,2,3,2,1,2,2,3,1,1
1579,16:59:03.120,1,2,2,3,2,1,2,2,3,1,1
1580,16:59:03.370,1,2,2,3,2,1,2,2,3,1,1
1581,16:59:03.619,1,2,2,3,2,1,2,2,3,1,1
1582,16:59:03.870,1,2,2,3,2,1,2,2,3,1,1
1583,16:59:04.119,1,2,2,3,2,1,2,2,3,1,1
1584,16:59:04.361,1,2,2,3,2,1,2,2,3,1,1
1585,16:59:04.619,1,2,2,3,2,1,2,2,3,1,1
1586,16:59:04.870,1,2,2,3,2,1,2,2,3,1,1
1587,16:59:05.120,1,2,2,3,2,1,2,2,3,1,1
1588,16:59:05.368,1,2,2,3,2,1,2,2,3,1,1
1589,16:59:05.619,1,2,2,3,2,1,2,2,3,1,1
1590,16:59:05.868,1,2,2,3,2,1,2,2,3,1,1
1591,16:59:06.118,1,2,2,3,2,1,2,2,3,1,1
1592,16:59:06.368,1,2,2,3,2,1,2,2,3,1,1
1593,16:59:06.617,1,2,2,3,2,1,2,2,3,1,1
1594,16:59:06.867,1,2,2,3,2,1,2,2,3,1,1
1595,16:59:07.118,1,2,2,3,2,1,2,2,3,1,1
1596,16:59:07.367,1,2,2,3,2,1,2,2,3,1,1
1597,16:59:07.617,1,2,2,3,2,1,2,2,3,1,1
1598,16:59:07.860,1,2,2,3,2,1,2,2,3,1,1
1599,16:59:08.118,1,2,2,3,2,1,2,2,3,1,1
1600,16:59:08.368,1,2,2,3,2,1,2,2,3,1,1
1601,16:59:08.617,1,2,2,3,2,1,2,2,3,1,1
1602,16:59:08.865,1,2,2,3,2,1,2,2,3,1,1
1603,16:59:09.114,1,2,2,3,2,1,2,2,3,1,1
1604,16:59:09.366,1,2,2,3,2,1,2,2,3,1,1
1605,16:59:09.616,1,2,2,3,2,1,2,2,3,1,1
1606,16:59:09.864,1,2,2,3,2,1,2,2,3,1,1
1607,16:59:10.115,1,2,2,3,2,1,2,2,3,1,1
1608,16:59:10.365,1,2,2,3,2,1,2,2,3,1,1
1609,16:59:10.617,1,2,2,3,2,1,2,2,3,1,1
1610,16:59:10.866,1,2,2,3,2,1,2,2,3,1,1
1611,16:59:11.115,1,2,2,3,2,1,2,2,3,1,1
1612,16:59:11.364,1,2,2,3,2,1,2,2,3,1,1
1613,16:59:11.614,1,2,2,3,2,1,2,2,3,1,1
1614,16:59:11.865,1,2,2,3,2,1,2,2,3,1,1
1615,16:59:12.114,1,2,2,3,2,1,2,2,3,1,1
1616,16:59:12.364,1,2,2,3,2,1,2,2,3,1,1
1617,16:59:12.613,1,2,2,3,2,1,2,2,3,1,1
1618,16:59:12.889,1,2,2,3,2,1,2,2,3,1,1
1619,16:59:13.114,1,2,2,3,2,1,2,2,3,1,1
1620,16:59:13.363,1,2,2,3,2,1,2,2,3,1,1
1621,16:59:13.613,1,2,2,3,2,1,2,2,3,1,1
1622,16:59:13.863,1,2,2,3,2,1,2,2,3,1,1
1623,16:59:14.113,1,2,2,3,2,1,2,2,3,1,1
1624,16:59:14.361,1,2,2,3,2,1,2,2,3,1,1
1625,16:59:14.612,1,2,2,3,2,1,2,2,3,1,1
1626,16:59:14.861,1,2,2,3,2,1,2,2,3,1,1
1627,16:59:15.112,1,2,2,3,2,1,2,2,3,1,1
1628,16:59:15.361,1,2,2,3,2,1,2,2,3,1,1
1629,16:59:15.611,1,2,2,3,2,1,2,2,3,1,1
1630,16:59:15.860,1,2,2,3,2,1,2,2,3,1,1
1631,16:59:16.111,1,2,2,3,2,1,2,2,3,1,1
1632,16:59:16.360,1,2,2,3,2,1,2,2,3,1,1
1633,16:59:16.609,1,2,2,3,2,1,2,2,3,1,1
1634,16:59:16.861,1,2,2,3,2,1,2,2,3,1,1
1635,16:59:17.110,1,2,2,3,2,1,2,2,3,1,1
1636,16:59:17.361,1,2,2,3,2,1,2,2,3,1,1
1637,16:59:17.610,1,2,2,3,2,1,2,2,3,1,1
1638,16:59:17.862,1,2,2,3,2,1,2,2,3,1,1
1639,16:59:18.110,1,2,2,3,2,1,2,2,3,1,1
1640,16:59:18.360,1,2,2,3,2,1,2,2,3,1,1
1641,16:59:18.610,1,2,2,3,2,1,2,2,3,1,1
1642,16:59:18.859,1,2,2,3,2,1,2,2,3,1,1
1643,16:59:19.110,1,2,2,3,2,1,2,2,3,1,1
1644,16:59:19.361,1,2,2,3,2,1,2,2,3,1,1
1645,16:59:19.609,1,2,2,3,2,1,2,2,3,1,1
1646,16:59:19.857,1,2,2,3,2,1,2,2,3,1,1
1647,16:59:20.109,1,2,2,3,2,1,2,2,3,1,1
1648,16:59:20.359,1,2,2,3,2,1,2,2,3,1,1
1649,16:59:20.606,1,2,2,3,2,1,2,2,3,1,1
1650,16:59:20.865,1,2,2,3,2,1,2,2,3,1,1
1651,16:59:21.109,1,2,2,3,2,1,2,2,3,1,1
1652,16:59:21.359,1,2,2,3,2,1,2,2,3,1,1
1653,16:59:21.607,1,2,2,3,2,1,2,2,3,1,1
1654,16:59:21.857,1,2,2,3,2,1,2,2,3,1,1
1655,16:59:22.106,1,2,2,3,2,1,2,2,3,1,1
1656,16:59:22.357,1,2,2,3,2,1,2,2,3,1,1
1657,16:59:22.607,1,2,2,3,2,1,2,2,3,1,1
1658,16:59:22.857,1,2,2,3,2,1,2,2,3,1,1
1659,16:59:23.104,1,2,2,3,2,1,2,2,3,1,1
1660,16:59:23.356,1,2,2,3,2,1,2,2,3,1,1
1661,16:59:23.607,1,2,2,3,2,1,2,2,3,1,1
1662,16:59:23.854,1,2,2,3,2,1,2,2,3,1,1
1663,16:59:24.103,1,2,2,3,2,1,2,2,3,1,1
1664,16:59:24.355,1,2,2,3,2,1,2,2,3,1,1
1665,16:59:24.604,1,2,2,3,2,1,2,2,3,1,1
1666,16:59:24.854,1,2,2,3,2,1,2,2,3,1,1
1667,16:59:25.105,1,2,2,3,2,1,2,2,3,1,1
1668,16:59:25.345,1,2,2,3,2,1,2,2,3,1,1
1669,16:59:25.607,1,2,2,3,2,1,2,2,3,1,1
1670,16:59:25.855,1,2,2,3,2,1,2,2,3,1,1
1671,16:59:26.100,1,2,2,3,2,1,2,2,3,1,1
1672,16:59:26.350,1,2,2,3,2,1,2,2,3,1,1
1673,16:59:26.602,1,2,2,3,2,1,2,2,3,1,1
1674,16:59:26.852,1,2,2,3,2,1,2,2,3,1,1
1675,16:59:27.100,1,2,2,3,2,1,2,2,3,1,1
1676,16:59:27.352,1,2,2,3,2,1,2,2,3,1,1
1677,16:59:27.601,1,2,2,3,2,1,2,2,3,1,1
1678,16:59:27.854,1,2,2,3,2,1,2,2,3,1,1
1679,16:59:28.100,1,2,2,3,2,1,2,2,3,1,1
1680,16:59:28.357,1,2,2,3,2,1,2,2,3,1,1
1681,16:59:28.606,1,2,2,3,2,1,2,2,3,1,1
1682,16:59:28.853,1,2,2,3,2,1,2,2,3,1,1
1683,16:59:29.103,1,2,2,3,2,1,2,2,3,1,1
1684,16:59:29.353,1,2,2,3,2,1,2,2,3,1,1
1685,16:59:29.603,1,2,2,3,2,1,2,2,3,1,1
1686,16:59:29.850,1,2,2,3,2,1,2,2,3,1,1
1687,16:59:30.102,1,2,2,3,2,1,2,2,3,1,1
1688,16:59:30.360,1,2,2,3,2,1,2,2,3,1,1
1689,16:59:30.605,1,2,2,3,2,1,2,2,3,1,1
1690,16:59:30.853,1,2,2,3,2,1,2,2,3,1,1
1691,16:59:31.101,1,2,2,3,2,1,2,2,3,1,1
1692,16:59:31.351,1,2,2,3,2,1,2,2,3,1,1
1693,16:59:31.602,1,2,2,3,2,1,2,2,3,1,1
1694,16:59:31.850,1,2,2,3,2,1,2,2,3,1,1
1695,16:59:32.101,1,2,2,3,2,1,2,2,3,1,1
1696,16:59:32.351,1,2,2,3,2,1,2,2,3,1,1
1697,16:59:32.601,1,2,2,3,2,1,2,2,3,1,1
1698,16:59:32.850,1,2,2,3,2,1,2,2,3,1,1
1699,16:59:33.091,1,2,2,3,2,1,2,2,3,1,1
1700,16:59:33.348,1,2,2,3,2,1,2,2,3,1,1
1701,16:59:33.601,1,2,2,3,2,1,2,2,3,1,1
1702,16:59:33.848,1,2,2,3,2,1,2,2,3,1,1
1703,16:59:34.101,1,2,2,3,2,1,2,2,3,1,1
1704,16:59:34.349,1,2,2,3,2,1,2,2,3,1,1
1705,16:59:34.600,1,2,2,3,2,1,2,2,3,1,1
1706,16:59:34.850,1,2,2,3,2,1,2,2,3,1,1
1707,16:59:35.095,1,2,2,3,2,1,2,2,3,1,1
1708,16:59:35.347,1,2,2,3,2,1,2,2,3,1,1
1709,16:59:35.599,1,2,2,3,2,1,2,2,3,1,1
1710,16:59:35.841,1,2,2,3,2,1,2,2,3,1,1
1711,16:59:36.100,1,2,2,3,2,1,2,2,3,1,1
1712,16:59:36.349,1,2,2,3,2,1,2,2,3,1,1
1713,16:59:36.599,1,2,2,3,2,1,2,2,3,1,1
1714,16:59:36.863,1,2,2,3,2,1,2,2,3,1,1
1715,16:59:37.096,1,2,2,3,2,1,2,2,3,1,1
1716,16:59:37.346,1,2,2,3,2,1,2,2,3,1,1
1717,16:59:37.597,1,2,2,3,2,1,2,2,3,1,1
1718,16:59:37.844,1,2,2,3,2,1,2,2,3,1,1
1719,16:59:38.096,1,2,2,3,2,1,2,2,3,1,1
1720,16:59:38.357,1,2,2,3,2,1,2,2,3,1,1
1721,16:59:38.593,1,2,2,3,2,1,2,2,3,1,1
1722,16:59:38.843,1,2,2,3,2,1,2,2,3,1,1
1723,16:59:39.094,1,2,2,3,2,1,2,2,3,1,1
1724,16:59:39.343,1,2,2,3,2,1,2,2,3,1,1
1725,16:59:39.590,1,2,2,3,2,1,2,2,3,1,1
1726,16:59:39.841,1,2,2,3,2,1,2,2,3,1,1
1727,16:59:40.095,1,2,2,3,2,1,2,2,3,1,1
1728,16:59:40.343,1,2,2,3,2,1,2,2,3,1,1
1729,16:59:40.595,1,2,2,3,2,1,2,2,3,1,1
1730,16:59:40.845,1,2,2,3,2,1,2,2,3,1,1
1731,16:59:41.108,1,2,2,3,2,1,2,2,3,1,1
1732,16:59:41.344,1,2,2,3,2,1,2,2,3,1,1
1733,16:59:41.594,1,2,2,3,2,1,2,2,3,1,1
1734,16:59:41.838,1,2,2,3,2,1,2,2,3,1,1
1735,16:59:42.091,1,2,2,3,2,1,2,2,3,1,1
1736,16:59:42.342,1,2,2,3,2,1,2,2,3,1,1
1737,16:59:42.590,1,2,2,3,2,1,2,2,3,1,1
1738,16:59:42.842,1,2,2,3,2,1,2,2,3,1,1
1739,16:59:43.093,1,2,2,3,2,1,2,2,3,1,1
1740,16:59:43.343,1,2,2,3,2,1,2,2,3,1,1
1741,16:59:43.590,1,2,2,3,2,1,2,2,3,1,1
1742,16:59:43.839,1,2,2,3,2,1,2,2,3,1,1
1743,16:59:44.112,1,2,2,3,2,1,2,2,3,1,1
1744,16:59:44.343,1,2,2,3,2,1,2,2,3,1,1
1745,16:59:44.594,1,2,2,3,2,1,2,2,3,1,1
1746,16:59:44.842,1,2,2,3,2,1,2,2,3,1,1
1747,16:59:45.090,1,2,2,3,2,1,2,2,3,1,1
1748,16:59:45.341,1,2,2,3,2,1,2,2,3,1,1
1749,16:59:45.591,1,2,2,3,2,1,2,2,3,1,1
1750,16:59:45.842,1,2,2,3,2,1,2,2,3,1,1
1751,16:59:46.088,1,2,2,3,2,1,2,2,3,1,1
1752,16:59:46.341,1,2,2,3,2,1,2,2,3,1,1
1753,16:59:46.588,1,2,2,3,2,1,2,2,3,1,1
1754,16:59:46.839,1,2,2,3,2,1,2,2,3,1,1
1755,16:59:47.091,1,2,2,3,2,1,2,2,3,1,1
1756,16:59:47.337,1,2,2,3,2,1,2,2,3,1,1
1757,16:59:47.587,1,2,2,3,2,1,2,2,3,1,1
1758,16:59:47.837,1,2,2,3,2,1,2,2,3,1,1
1759,16:59:48.088,1,2,2,3,2,1,2,2,3,1,1
1760,16:59:48.337,1,2,2,3,2,1,2,2,3,1,1
1761,16:59:48.586,1,2,2,3,2,1,2,2,3,1,1
1762,16:59:48.846,1,2,2,3,2,1,2,2,3,1,1
1763,16:59:49.087,1,2,2,3,2,1,2,2,3,1,1
1764,16:59:49.336,1,2,2,3,2,1,2,2,3,1,1
1765,16:59:49.586,1,2,2,3,2,1,2,2,3,1,1
1766,16:59:49.837,1,2,2,3,2,1,2,2,3,1,1
1767,16:59:50.087,1,2,2,3,2,1,2,2,3,1,1
1768,16:59:50.336,1,2,2,3,2,1,2,2,3,1,1
1769,16:59:50.588,1,2,2,3,2,1,2,2,3,1,1
1770,16:59:50.855,1,2,2,3,2,1,2,2,3,1,1
1771,16:59:51.077,1,2,2,3,2,1,2,2,3,1,1
1772,16:59:51.334,1,2,2,3,2,1,2,2,3,1,1
1773,16:59:51.583,1,2,2,3,2,1,2,2,3,1,1
1774,16:59:51.836,1,2,2,3,2,1,2,2,3,1,1
1775,16:59:52.089,1,2,2,3,2,1,2,2,3,1,1
1776,16:59:52.335,1,2,2,3,2,1,2,2,3,1,1
1777,16:59:52.587,1,2,2,3,2,1,2,2,3,1,1
1778,16:59:52.837,1,2,2,3,2,1,2,2,3,1,1
1779,16:59:53.077,1,2,2,3,2,1,2,2,3,1,1
1780,16:59:53.340,1,2,2,3,2,1,2,2,3,1,1
1781,16:59:53.583,1,2,2,3,2,1,2,2,3,1,1
1782,16:59:53.835,1,2,2,3,2,1,2,2,3,1,1
1783,16:59:54.084,1,2,2,3,2,1,2,2,3,1,1
1784,16:59:54.337,1,2,2,3,2,1,2,2,3,1,1
1785,16:59:54.583,1,2,2,3,2,1,2,2,3,1,1
1786,16:59:54.850,1,2,2,3,2,1,2,2,3,1,1
1787,16:59:55.085,1,2,2,3,2,1,2,2,3,1,1
1788,16:59:55.331,1,2,2,3,2,1,2,2,3,1,1
1789,16:59:55.580,1,2,2,3,2,1,2,2,3,1,1
1790,16:59:55.833,1,2,2,3,2,1,2,2,3,1,1
1791,16:59:56.084,1,2,2,3,2,1,2,2,3,1,1
1792,16:59:56.335,1,2,2,3,2,1,2,2,3,1,1
1793,16:59:56.579,1,2,2,3,2,1,2,2,3,1,1
1794,16:59:56.833,1,2,2,3,2,1,2,2,3,1,1
1795,16:59:57.080,1,2,2,3,2,1,2,2,3,1,1
1796,16:59:57.333,1,2,2,3,2,1,2,2,3,1,1
1797,16:59:57.581,1,2,2,3,2,1,2,2,3,1,1
1798,16:59:57.864,1,2,2,3,2,1,2,2,3,1,1
1799,16:59:58.081,1,2,2,3,2,1,2,2,3,1,1
1800,16:59:58.330,1,2,2,3,2,1,2,2,3,1,1
1801,16:59:58.579,1,2,2,3,2,1,2,2,3,1,1
1802,16:59:58.831,1,2,2,3,2,1,2,2,3,1,1
1803,16:59:59.080,1,2,2,3,2,1,2,2,3,1,1
1804,16:59:59.330,1,2,2,3,2,1,2,2,3,1,1
1805,16:59:59.580,1,2,2,3,2,1,2,2,3,1,1
1806,16:59:59.831,1,2,2,3,2,1,2,2,3,1,1
1807,17:00:00.080,1,2,2,3,2,1,2,2,3,1,1
1808,17:00:00.330,1,2,2,3,2,1,2,2,3,1,1
1809,17:00:00.582,1,2,2,3,2,1,2,2,3,1,1
1810,17:00:00.846,1,2,2,3,2,1,2,2,3,1,1
1811,17:00:01.080,1,2,2,3,2,1,2,2,3,1,1
1812,17:00:01.330,1,2,2,3,2,1,2,2,3,1,1
1813,17:00:01.593,1,2,2,3,2,1,2,2,3,1,1
1814,17:00:01.830,1,2,2,3,2,1,2,2,3,1,1
1815,17:00:02.077,1,2,2,3,2,1,2,2,3,1,1
1816,17:00:02.328,1,2,2,3,2,1,2,2,3,1,1
1817,17:00:02.579,1,2,2,3,2,1,2,2,3,1,1
1818,17:00:02.831,1,2,2,3,2,1,2,2,3,1,1
1819,17:00:03.079,1,2,2,3,2,1,2,2,3,1,1
1820,17:00:03.328,1,2,2,3,2,1,2,2,3,1,1
1821,17:00:03.578,1,2,2,3,2,1,2,2,3,1,1
1822,17:00:03.828,1,2,2,3,2,1,2,2,3,1,1
1823,17:00:04.079,1,2,2,3,2,1,2,2,3,1,1
1824,17:00:04.331,1,2,2,3,2,1,2,2,3,1,1
1825,17:00:04.568,1,2,2,3,2,1,2,2,3,1,1
1826,17:00:04.829,1,2,2,3,2,1,2,2,3,1,1
1827,17:00:05.076,1,2,2,3,2,1,2,2,3,1,1
1828,17:00:05.328,1,2,2,3,2,1,2,2,3,1,1
1829,17:00:05.577,1,2,2,3,2,1,2,2,3,1,1
1830,17:00:05.829,1,2,2,3,2,1,2,2,3,1,1
1831,17:00:06.076,1,2,2,3,2,1,2,2,3,1,1
1832,17:00:06.325,1,2,2,3,2,1,2,2,3,1,1
1833,17:00:06.574,1,2,2,3,2,1,2,2,3,1,1
1834,17:00:06.831,1,2,2,3,2,1,2,2,3,1,1
1835,17:00:07.075,1,2,2,3,2,1,2,2,3,1,1
1836,17:00:07.326,1,2,2,3,2,1,2,2,3,1,1
1837,17:00:07.576,1,2,2,3,2,1,2,2,3,1,1
1838,17:00:07.826,1,2,2,3,2,1,2,2,3,1,1
1839,17:00:08.076,1,2,2,3,2,1,2,2,3,1,1
1840,17:00:08.326,1,2,2,3,2,1,2,2,3,1,1
1841,17:00:08.574,1,2,2,3,2,1,2,2,3,1,1
1842,17:00:08.840,1,2,2,3,2,1,2,2,3,1,1
1843,17:00:09.074,1,2,2,3,2,1,2,2,3,1,1
1844,17:00:09.323,1,2,2,3,2,1,2,2,3,1,1
1845,17:00:09.573,1,2,2,3,2,1,2,2,3,1,1
1846,17:00:09.824,1,2,2,3,2,1,2,2,3,1,1
1847,17:00:10.074,1,2,2,3,2,1,2,2,3,1,1
1848,17:00:10.323,1,2,2,3,2,1,2,2,3,1,1
1849,17:00:10.572,1,2,2,3,2,1,2,2,3,1,1
1850,17:00:10.845,1,2,2,3,2,1,2,2,3,1,1
1851,17:00:11.070,1,2,2,3,2,1,2,2,3,1,1
1852,17:00:11.323,1,2,2,3,2,1,2,2,3,1,1
1853,17:00:11.570,1,2,2,3,2,1,2,2,3,1,1
1854,17:00:11.820,1,2,2,3,2,1,2,2,3,1,1
1855,17:00:12.070,1,2,2,3,2,1,2,2,3,1,1
1856,17:00:12.323,1,2,2,3,2,1,2,2,3,1,1
1857,17:00:12.573,1,2,2,3,2,1,2,2,3,1,1
1858,17:00:12.822,1,2,2,3,2,1,2,2,3,1,1
1859,17:00:13.072,1,2,2,3,2,1,2,2,3,1,1
1860,17:00:13.323,1,2,2,3,2,1,2,2,3,1,1
1861,17:00:13.569,1,2,2,3,2,1,2,2,3,1,1
1862,17:00:13.822,1,2,2,3,2,1,2,2,3,1,1
1863,17:00:14.071,1,2,2,3,2,1,2,2,3,1,1
1864,17:00:14.320,1,2,2,3,2,1,2,2,3,1,1
1865,17:00:14.573,1,2,2,3,2,1,2,2,3,1,1
1866,17:00:14.821,1,2,2,3,2,1,2,2,3,1,1
1867,17:00:15.069,1,2,2,3,2,1,2,2,3,1,1
1868,17:00:15.317,1,2,2,3,2,1,2,2,3,1,1
1869,17:00:15.572,1,2,2,3,2,1,2,2,3,1,1
1870,17:00:15.818,1,2,2,3,2,1,2,2,3,1,1
1871,17:00:16.070,1,2,2,3,2,1,2,2,3,1,1
1872,17:00:16.320,1,2,2,3,2,1,2,2,3,1,1
1873,17:00:16.567,1,2,2,3,2,1,2,2,3,1,1
1874,17:00:16.835,1,2,2,3,2,1,2,2,3,1,1
1875,17:00:17.069,1,2,2,3,2,1,2,2,3,1,1
1876,17:00:17.320,1,2,2,3,2,1,2,2,3,1,1
1877,17:00:17.569,1,2,2,3,2,1,2,2,3,1,1
1878,17:00:17.840,1,2,2,3,2,1,2,2,3,1,1
1879,17:00:18.068,1,2,2,3,2,1,2,2,3,1,1
1880,17:00:18.318,1,2,2,3,2,1,2,2,3,1,1
1881,17:00:18.566,1,2,2,3,2,1,2,2,3,1,1
1882,17:00:18.834,1,2,2,3,2,1,2,2,3,1,1
1883,17:00:19.070,1,2,2,3,2,1,2,2,3,1,1
1884,17:00:19.316,1,2,2,3,2,1,2,2,3,1,1
1885,17:00:19.568,1,2,2,3,2,1,2,2,3,1,1
1886,17:00:19.818,1,2,2,3,2,1,2,2,3,1,1
1887,17:00:20.068,1,2,2,3,2,1,2,2,3,1,1
1888,17:00:20.316,1,2,2,3,2,1,2,2,3,1,1
1889,17:00:20.565,1,2,2,3,2,1,2,2,3,1,1
1890,17:00:20.818,1,2,2,3,2,1,2,2,3,1,1
1891,17:00:21.070,1,2,2,3,2,1,2,2,3,1,1
1892,17:00:21.314,1,2,2,3,2,1,2,2,3,1,1
1893,17:00:21.566,1,2,2,3,2,1,2,2,3,1,1
1894,17:00:21.816,1,2,2,3,2,1,2,2,3,1,1
1895,17:00:22.066,1,2,2,3,2,1,2,2,3,1,1
1896,17:00:22.318,1,2,2,3,2,1,2,2,3,1,1
1897,17:00:22.564,1,2,2,3,2,1,2,2,3,1,1
1898,17:00:22.815,1,2,2,3,2,1,2,2,3,1,1
1899,17:00:23.063,1,2,2,3,2,1,2,2,3,1,1
1900,17:00:23.315,1,2,2,3,2,1,2,2,3,1,1
1901,17:00:23.565,1,2,2,3,2,1,2,2,3,1,1
1902,17:00:23.814,1,2,2,3,2,1,2,2,3,1,1
1903,17:00:24.063,1,2,2,3,2,1,2,2,3,1,1
1904,17:00:24.313,1,2,2,3,2,1,2,2,3,1,1
1905,17:00:24.562,1,2,2,3,2,1,2,2,3,1,1
1906,17:00:24.814,1,2,2,3,2,1,2,2,3,1,1
1907,17:00:25.054,1,2,2,3,2,1,2,2,3,1,1
1908,17:00:25.312,1,2,2,3,2,1,2,2,3,1,1
1909,17:00:25.562,1,2,2,3,2,1,2,2,3,1,1
1910,17:00:25.812,1,2,2,3,2,1,2,2,3,1,1
1911,17:00:26.060,1,2,2,3,2,1,2,2,3,1,1
1912,17:00:26.312,1,2,2,3,2,1,2,2,3,1,1
1913,17:00:26.562,1,2,2,3,2,1,2,2,3,1,1
1914,17:00:26.812,1,2,2,3,2,1,2,2,3,1,1
1915,17:00:27.062,1,2,2,3,2,1,2,2,3,1,1
1916,17:00:27.314,1,2,2,3,2,1,2,2,3,1,1
1917,17:00:27.562,1,2,2,3,2,1,2,2,3,1,1
1918,17:00:27.813,1,2,2,3,2,1,2,2,3,1,1
1919,17:00:28.061,1,2,2,3,2,1,2,2,3,1,1
1920,17:00:28.311,1,2,2,3,2,1,2,2,3,1,1
1921,17:00:28.561,1,2,2,3,2,1,2,2,3,1,1
1922,17:00:28.811,1,2,2,3,2,1,2,2,3,1,1
1923,17:00:29.070,1,2,2,3,2,1,2,2,3,1,1
1924,17:00:29.312,1,2,2,3,2,1,2,2,3,1,1
1925,17:00:29.562,1,2,2,3,2,1,2,2,3,1,1
1926,17:00:29.811,1,2,2,3,2,1,2,2,3,1,1
1927,17:00:30.061,1,2,2,3,2,1,2,2,3,1,1
1928,17:00:30.312,1,2,2,3,2,1,2,2,3,1,1
1929,17:00:30.561,1,2,2,3,2,1,2,2,3,1,1
1930,17:00:30.811,1,2,2,3,2,1,2,2,3,1,1
1931,17:00:31.059,1,2,2,3,2,1,2,2,3,1,1
1932,17:00:31.309,1,2,2,3,2,1,2,2,3,1,1
1933,17:00:31.570,1,2,2,3,2,1,2,2,3,1,1
1934,17:00:31.809,1,2,2,3,2,1,2,2,3,1,1
1935,17:00:32.058,1,2,2,3,2,1,2,2,3,1,1
1936,17:00:32.311,1,2,2,3,2,1,2,2,3,1,1
1937,17:00:32.561,1,2,2,3,2,1,2,2,3,1,1
1938,17:00:32.808,1,2,2,3,2,1,2,2,3,1,1
1939,17:00:33.058,1,2,2,3,2,1,2,2,3,1,1
1940,17:00:33.308,1,2,2,3,2,1,2,2,3,1,1
1941,17:00:33.555,1,2,2,3,2,1,2,2,3,1,1
1942,17:00:33.808,1,2,2,3,2,1,2,2,3,1,1
1943,17:00:34.059,1,2,2,3,2,1,2,2,3,1,1
1944,17:00:34.308,1,2,2,3,2,1,2,2,3,1,1
1945,17:00:34.557,1,2,2,3,2,1,2,2,3,1,1
1946,17:00:34.807,1,2,2,3,2,1,2,2,3,1,1
1947,17:00:35.058,1,2,2,3,2,1,2,2,3,1,1
1948,17:00:35.308,1,2,2,3,2,1,2,2,3,1,1
1949,17:00:35.585,1,2,2,3,2,1,2,2,3,1,1
1950,17:00:35.805,1,2,2,3,2,1,2,2,3,1,1
1951,17:00:36.057,1,2,2,3,2,1,2,2,3,1,1
1952,17:00:36.307,1,2,2,3,2,1,2,2,3,1,1
1953,17:00:36.554,1,2,2,3,2,1,2,2,3,1,1
1954,17:00:36.806,1,2,2,3,2,1,2,2,3,1,1
1955,17:00:37.057,1,2,2,3,2,1,2,2,3,1,1
1956,17:00:37.307,1,2,2,3,2,1,2,2,3,1,1
1957,17:00:37.556,1,2,2,3,2,1,2,2,3,1,1
1958,17:00:37.804,1,2,2,3,2,1,2,2,3,1,1
1959,17:00:38.055,1,2,2,3,2,1,2,2,3,1,1
1960,17:00:38.305,1,2,2,3,2,1,2,2,3,1,1
1961,17:00:38.574,1,2,2,3,2,1,2,2,3,1,1
1962,17:00:38.806,1,2,2,3,2,1,2,2,3,1,1
1963,17:00:39.053,1,2,2,3,2,1,2,2,3,1,1
1964,17:00:39.303,1,2,2,3,2,1,2,2,3,1,1
1965,17:00:39.553,1,2,2,3,2,1,2,2,3,1,1
1966,17:00:39.802,1,2,2,3,2,1,2,2,3,1,1
1967,17:00:40.052,1,2,2,3,2,1,2,2,3,1,1
1968,17:00:40.304,1,2,2,3,2,1,2,2,3,1,1
1969,17:00:40.553,1,2,2,3,2,1,2,2,3,1,1
1970,17:00:40.803,1,2,2,3,2,1,2,2,3,1,1
1971,17:00:41.052,1,2,2,3,2,1,2,2,3,1,1
1972,17:00:41.302,1,2,2,3,2,1,2,2,3,1,1
1973,17:00:41.570,1,2,2,3,2,1,2,2,3,1,1
1974,17:00:41.800,1,2,2,3,2,1,2,2,3,1,1
1975,17:00:42.053,1,2,2,3,2,1,2,2,3,1,1
1976,17:00:42.301,1,2,2,3,2,1,2,2,3,1,1
1977,17:00:42.549,1,2,2,3,2,1,2,2,3,1,1
1978,17:00:42.800,1,2,2,3,2,1,2,2,3,1,1
1979,17:00:43.063,1,2,2,3,2,1,2,2,3,1,1
1980,17:00:43.299,1,2,2,3,2,1,2,2,3,1,1
1981,17:00:43.552,1,2,2,3,2,1,2,2,3,1,1
1982,17:00:43.799,1,2,2,3,2,1,2,2,3,1,1
1983,17:00:44.050,1,2,2,3,2,1,2,2,3,1,1
1984,17:00:44.299,1,2,2,3,2,1,2,2,3,1,1
1985,17:00:44.551,1,2,2,3,2,1,2,2,3,1,1
1986,17:00:44.801,1,2,2,3,2,1,2,2,3,1,1
1987,17:00:45.050,1,2,2,3,2,1,2,2,3,1,1
1988,17:00:45.300,1,2,2,3,2,1,2,2,3,1,1
1989,17:00:45.549,1,2,2,3,2,1,2,2,3,1,1
1990,17:00:45.798,1,2,2,3,2,1,2,2,3,1,1
1991,17:00:46.045,1,2,2,3,2,1,2,2,3,1,1
1992,17:00:46.290,1,2,2,3,2,1,2,2,3,1,1
1993,17:00:46.547,1,2,2,3,2,1,2,2,3,1,1
1994,17:00:46.797,1,2,2,3,2,1,2,2,3,1,1
1995,17:00:47.047,1,2,2,3,2,1,2,2,3,1,1
1996,17:00:47.298,1,2,2,3,2,1,2,2,3,1,1
1997,17:00:47.547,1,2,2,3,2,1,2,2,3,1,1
1998,17:00:47.798,1,2,2,3,2,1,2,2,3,1,1
1999,17:00:48.047,1,2,2,3,2,1,2,2,3,1,1
